recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,5.3536356,0.90362985,4.557401479999999,24.1501137,-2.788012057,3.45841654,2.68936695,1.70190741,2.4884619845,2.5696815,-1.96416192,1.5804832,25.590858599999997,0.09430643,3.03279563,4.1616115,1.1115085000000002,-0.030452319999999977,13.3449295,-4.13987563,2.27625263,-0.15701887000000014,1.649271916,6.1357625
003bc2cb2,0.17143086599999996,5.42276237,2.7736214539999997,24.132236900000002,2.0001182699999998,0.88382614,1.393796967,4.06096752,7.941441899999999,3.15233743,1.7378992959199997,3.099308134,9.6431856,-0.233263022,1.440682533,3.9601079299999995,35.045925000000004,4.102677529999999,5.000860069999999,0.13335761599999998,-2.11088765,9.393354800000001,2.406551095,1.4569525799999998
0061c037e,13.730251500000001,3.6317990599999996,3.9329335199999997,7.334630499999999,-1.0861606199999998,10.9816593,1.650930813,9.63807905,-2.03592502,5.6022549999999995,4.5341543699999995,6.607581100000001,2.5467113699999997,3.66869287,-1.18728038,-1.0508244699999998,1.31695935,6.893284850000001,1.5827102799999997,2.8339300599999997,3.7611970300000004,-2.18638839,7.4162265199999995,8.3677449
010eb14d3,33.537972999999994,1.10304972,-1.8880341200000001,1.9381678199999999,-1.05619558,2.88164717,0.01887755000000002,1.11483116,25.86175,-1.434837683,-1.23727591,-3.823874166,-1.41611767,-2.2312585800000004,0.7818464500000001,-0.63141566,-1.643548645,-0.811629156,10.058419200000001,0.09803681400000003,0.485942323,1.51085071,-1.1817916400000001,-0.23028386000000012
011318064,4.7160983100000005,3.2590300599999997,-1.4541658600000003,12.6165073,2.61815989,4.1072295400000005,2.462772421,9.215785499999999,0.03794587999999999,3.02469527,0.3077272470000001,3.92743041,0.92974616,-0.07234078500000007,29.2497522,18.0318265,0.66666412,3.36074223,17.2999534,-1.7745233799999998,0.8949195999999999,2.21208762,-2.030831961,1.86520304
01307e693,-0.8036033675,2.91765673,1.23329251,19.7153646,1.68792683,0.974778772,3.21671889,27.4703586,-2.6344176299999997,0.59397034,1.9518965600000002,11.914636400000001,12.174607900000002,5.727685899999999,1.65626329,19.1976084,5.6397810999999995,6.8590398,3.1239694399999998,-3.7506547,1.7058825020000001,0.05574737000000002,0.237157492,7.7447707
013bd8b85,2.61238685,-3.983221119999999,-0.4590947,17.322941,-2.8371238000000005,2.45520381,-1.0744072539999998,1.80104831,5.35568269,10.1710554,-2.39092433,-0.4812113400000001,30.737337699999998,10.674237699999999,-0.40248040000000007,3.89407652,-0.08045904000000001,-2.8263473239999994,9.688213170000001,-7.1291624,-0.502839385,0.38769515949999966,0.9824977699999999,6.107177399999999
01812f522,-1.25981286,-0.5902828099999999,4.6636857,11.7032782,1.598032691,-2.1298003086999997,3.26882927,1.5010575500000003,-3.785123999999999,4.44819174,1.42835804,5.8296348,8.8641271,-2.18191026,0.29834756600000006,2.01724161,12.2333991,30.0615513,2.33189093,-3.2659927799999995,6.6398555,-0.88832917,-1.33844899,4.6722351
019db5220,3.65238833,-0.5530568312,0.44295967000000025,7.672483000000001,2.8048860400000004,30.177565400000006,-0.5589603294,8.19999665,1.9203458099999997,3.3101031399999994,2.70549177,1.4376869620000001,8.8050233,1.838103512,0.498351042,1.38811537,0.06038697999999987,1.6006370330000002,3.0850310600000004,0.89942115,0.49328357199999995,1.5985962000000002,6.623699200000001,27.472456899999997
01bd97dd6,3.29937773,-3.42098067,3.46866803,20.7008278,0.67124004,3.6623444999999997,2.1800644399999998,4.07945545,2.34190233,1.23333264,-0.8142370800000001,-0.54930977,23.0884525,-1.13232,3.27803809,0.16221657899999997,-0.19567642300000004,0.53930447,5.1837754,-3.652683344,-0.3270926900000001,-0.34106128000000013,0.878133517,8.12425626
01d36def5,6.4387809,2.0533441100000003,-3.06024727,1.0812935999999997,-2.8709526199999997,22.7397151,-0.3834984722,22.1042396,2.1293833499999995,8.801237030000001,4.48754336,2.55106525,0.0077056539999999785,1.405390917,-1.2559455160000002,4.34210418,-0.02838589999999999,0.9815193900000001,0.25872443999999994,1.3867312790000001,3.481550198,-3.6142740399999997,6.1812178,5.53867803
01fefebcb,2.65942174,5.3904333,1.05952287,35.0475945,-4.51171675,7.2996489,0.41251338139999977,4.80371494,0.43109019000000015,1.8355979040000001,-4.0468766,2.74003804,10.5097628,1.2987427260000002,20.4131257,2.416943255,0.7315408000000003,0.6262669599999999,18.1434016,-1.52718279,3.32115685,-2.2067643000000006,1.87352312,3.6645708700000004
0208fec47,-0.774396473,1.2698209159999998,-1.42332999,6.53485989,3.2873521299999995,0.03695071,0.3189496792,9.2425813,1.6421226999999998,3.6303129,4.75196354,25.644816000000002,0.22040119000000002,3.44353964,4.2209655,33.1317615,3.0485629249999997,4.60440262,2.05059094,1.3299485300000002,-0.10616020399999998,-1.0602039540000001,0.938353078,-0.9576823100000001
0232841d4,0.356762295,0.24913611000000002,-2.48600853,0.66021316,0.008901750000000375,1.1237064699999997,0.2924029920000001,2.83047205,-3.66226661,-0.6717352949999998,-1.9969532099999998,2.10332118,3.6928558000000002,11.2690796,34.4133686,1.4203746167,-3.3106585400000004,-0.898722907,7.6301016,-0.543597365,-0.47467353599999995,2.5754249400000004,-2.551303739,2.9791041299999996
02c30604d,2.2359473000000003,2.11856481,0.8158504000000001,18.5361943,-1.8155561899999997,4.8575584,2.19027096,27.727478799999997,-0.22519018999999998,-0.3817378700000001,5.694872600000001,1.8635733131999999,3.1339601399999997,1.05629568,0.89093086,5.3873968,2.122941184,0.32419399,-2.5353168,-0.37523865,2.14237746,-1.8159984599999999,27.911726700000003,17.529040300000002
02dbcc383,1.95046503,-0.009877434999999934,1.6892452100000002,11.8875667,-0.8370263649999997,2.51351876,-2.3150486200000002,-0.887615723,0.30618667499999996,-0.38908328999999997,-4.1248274999999985,-0.8496500000000001,29.6324336,-0.09320543599999997,2.81111784,-0.89650695,-1.93027308,-3.3559393899999996,8.536160800000001,-6.4279446,-1.8462140399999996,-0.77481534,-0.851846436,3.1864466899999995
0303dee3c,1.06227691,19.6398813,4.22716217,5.899149950000001,1.21493032,3.9052172999999994,1.5518218799999999,10.097979000000002,-0.05027990700000007,-1.928418618,7.00970135,5.94812784,4.748351163000001,1.53564857,28.3852074,2.44115429,1.5872870499999996,-1.2789390699999998,0.501397139,5.578526200000001,0.4806624977,1.5247576699999998,0.959767169,5.609301499999999
034f46152,3.69658294,1.45448458,7.5312928,26.0037036,-0.04924275999999983,23.226096799999997,1.6624222359999998,1.510358594,1.192620173,3.3538010299999996,0.48733585999999995,2.220090816,25.1266333,0.14871393000000008,-0.7829157849999998,1.1535931199999998,0.78506482,0.5952225250000001,6.5609033,4.5485764,2.25691594,-0.14980597000000007,4.089672649999999,8.1339226
037460d90,8.000482600000002,16.060593700000002,3.0141705800000005,27.0398199,5.726950500000001,8.14462379,1.50086913,4.4136193299999995,-0.4529376120000002,0.38631585599999996,0.10047117,5.07894679,8.1129259,5.7675199,-1.1806643499999998,-1.6964792099999997,10.5692553,1.7138230289999998,4.87621793,0.94330056,-2.0239400400000003,4.427238388149999,-0.4836184600000002,3.52281448
039395460,7.0380646,19.4774588,2.33820904,25.5430053,-2.5022542399999996,8.9561769,5.010578199999999,3.5611240399999997,4.837285660000001,6.0058165,2.62402594,4.4466769,6.448419599999999,0.05359677000000007,2.051470016,0.11044245999999999,-0.56129753,4.5950943,14.444772699999998,4.44229023,3.45913038,0.039258061999999955,5.6527943,9.3322678
039892ae3,-0.064740295,8.5010926,1.9269925999999997,20.9865857,-4.62971507,3.3778519830000002,1.36699012,31.850732299999997,-3.0635412100000003,5.2558052,1.84027175,2.4453954700000002,9.3700276,3.3496135600000003,-1.40284773,6.8582171999999995,8.221061039999999,4.89034216,-1.5890481799999998,-0.7544867399999999,2.9478716799999996,-3.82118334,1.3835541199999999,7.130073899999999
03a06a709,4.4294487,1.7930652300000003,4.6934241,10.580867,0.20568355,6.1739195,7.959765000000001,-0.63405019,-0.14213029999999993,2.7609774400000004,3.12345066,3.9053128600000004,7.7570947,0.3241435800000002,0.9682813739999999,1.87486682,-0.771436846,0.649699252,2.76540018,2.61291349,1.9491744830000002,-1.23261794,3.4075156000000004,10.2388596
03a9a5b2a,5.2060105,-2.3584821,-0.3678935400000001,19.415876400000002,0.7044648399999999,0.673072643,-0.6181454499999999,-0.9141036899999999,2.8807701199999998,-0.237211282,-3.35818574,-1.6796244200000001,25.444902199999998,1.9952850349999998,0.5815026000000001,0.67343169,-1.9968710239999998,-2.88745399,12.466345800000001,-8.076410599999999,-2.97427627,1.3584895775999999,2.4578622699999997,3.78967846
03d0c7428,7.086798299999999,-3.7911175299999997,2.2195882900000004,24.6380378,-0.15918750999999987,1.364222823,1.5917853499999999,0.39177232399999995,2.5296945400000004,0.30268183,-1.0975001699999998,0.8542317599999998,28.097003,-0.464721577,0.12100311999999996,0.595686685,-1.6360737900000002,-0.10241831999999973,18.8749997,-7.3443340699999995,-2.7121584399999996,-0.86235376,-0.41554552999999994,3.518944687
