recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,0.7706411,0.28687763,0.06380976,5.023735,-0.32650927,0.0070205107,-0.7361295,0.44729465,-0.9910673,-0.9477777,-1.1192541,-0.24145146,5.305428,0.51357967,1.3625596,3.4077175,0.62192297,0.03661902,6.558086,0.2172984,0.9878272,-0.69834405,1.1383686,-0.5620045
003bc2cb2,-0.2717588,0.9446752,-0.22354205,9.040472,0.15704241,0.887801,-0.24913472,2.1647136,1.7321643,-0.4074429,-1.0838937,0.4478034,2.303756,-0.09996455,3.2948506,1.3602283,10.349204,1.1002791,0.7381772,0.48323467,0.37651289,1.7298497,0.3335993,-0.94202197
0061c037e,-1.4927114,0.36478016,-0.074871324,1.3970276,0.30154443,0.6807228,0.73157233,3.2539008,-1.7753156,-0.3982608,0.72891563,2.0098393,0.4974024,0.5889459,-0.3352851,0.7622505,0.4922976,2.5027206,-0.15845904,1.7756172,1.1934983,0.52474004,2.5639567,2.045701
010eb14d3,6.8932943,-0.49168468,0.5963823,0.82162094,0.45897934,1.1174033,-0.28278276,-0.54390144,7.0964017,-0.43080118,-0.21590598,0.269709,-0.30588824,-1.0577551,0.6118579,-0.27163294,-0.2529148,-0.5428079,5.2654123,0.43784562,1.5944175,1.6927608,-0.45421526,0.39163646
011318064,-0.1588458,0.5701718,0.5653403,6.997445,0.15176322,0.24274588,0.05615337,1.0799608,-0.48599207,-1.0048727,-1.0458267,1.2680517,-0.6010096,0.5280995,7.1740975,2.9632666,-0.547651,0.3617039,4.6698794,0.7110072,0.6649417,1.6099385,0.3710893,-0.49902672
01307e693,-0.24705465,0.37977558,-1.0234145,6.1679034,-0.5186259,-0.34025675,-0.069900975,7.1525855,-0.93250173,-1.0466466,-0.037438832,1.7580428,3.0000172,-0.020348726,0.95107305,3.756422,0.7637859,1.8630208,0.18273637,-0.4521524,0.41508648,0.5790778,-0.3084632,0.58611745
013bd8b85,0.70825607,-0.091622025,0.56716937,5.1584907,-0.24017729,-0.28115088,-1.4703902,-0.24713562,0.12233185,-0.5994369,-1.683073,-0.8274406,7.406405,-0.114084296,0.21016242,0.36125153,-0.07696897,-0.99398786,2.6998436,-1.6276369,-0.6665658,0.28127834,-0.0017072768,0.50813997
01812f522,-0.29975894,0.47647554,-0.8224481,1.4766152,-1.1519345,-0.23292749,0.67655206,0.8904158,-0.13296694,0.53391635,-0.56966174,1.3913041,2.1086347,0.15990055,0.062567994,0.5566734,3.0681713,11.402859,0.038434625,0.1217511,3.043557,-0.030049833,-0.119237214,-0.07538977
019db5220,1.6426357,-0.31789374,0.028977947,2.5836897,1.2898966,8.165956,-0.63852185,2.5671945,0.81959635,0.33598244,0.69657546,-0.7896856,1.4624385,0.38694137,0.21794006,-0.30032852,0.43365157,-0.041754894,3.2954614,-0.27018893,0.4931516,0.14993753,2.0013788,8.028277
01bd97dd6,1.1201491,0.13339864,1.3034316,4.7415524,0.24695238,-0.38424912,0.6273146,0.43954986,0.17525394,-0.49903443,-1.0233095,0.3509292,5.1820235,-0.65391564,1.0704249,0.31476378,-0.049454328,0.48084167,2.057248,-1.3267386,-0.33798748,0.478245,-0.2957473,0.10842592
01d36def5,1.4469796,0.9067838,0.008811612,0.16108266,-0.60598016,5.520762,-0.88490695,6.324122,-0.2820701,0.12695925,1.0527022,0.3108226,0.058131464,-0.75732815,-0.39026797,0.2078786,-0.8137051,-0.7236218,-0.5873862,-0.22538657,0.79805577,-0.10889821,0.6371644,1.7461922
01fefebcb,1.2614211,0.15156528,-0.035167243,7.950932,0.124142244,-0.082937345,-1.2768756,0.9804617,-0.6201681,-0.8824698,-1.5206248,0.8697932,5.2613335,0.08560345,3.86716,1.0668408,0.09437269,-0.5941508,7.925945,0.01489923,1.9533141,-0.33919555,0.9722774,-0.9839114
0208fec47,-0.41476643,0.16420725,-0.111435734,2.3899891,0.40974733,0.30758744,1.8127638,3.0841115,0.17632546,-0.51028746,0.34340072,7.472847,-0.26622695,-0.027086463,0.4795171,6.728381,1.1862462,2.1346028,0.975762,0.7812181,0.29891413,-0.96609664,0.52480215,-0.10777537
0232841d4,-1.1281123,0.39622316,0.123844355,1.4222991,0.7683743,-0.4882283,-0.09743825,-0.3376958,0.29931414,-0.093382426,0.36466652,0.57152885,1.0291774,2.8456218,6.942231,0.89099985,-0.5048516,-0.748552,2.6101854,0.04458441,0.0031210424,2.261112,0.12265108,1.1579491
02c30604d,0.8117242,0.52932155,0.049901877,8.663521,0.15124756,0.26889732,0.0083752815,6.1229734,-0.17735076,-0.6483487,0.20482877,0.8008495,1.4072555,-0.20856106,0.08349051,0.943986,2.884259,0.8437992,0.24627464,-0.098463774,0.20253599,1.0952681,5.577103,0.42376167
02dbcc383,-0.124727786,0.23466332,1.0571588,3.1513276,-0.74344945,-1.8115686,-1.1661708,-1.2112819,-0.70604134,-0.18051934,-1.5455228,-0.4271622,7.17139,-0.55336213,0.4791561,-0.31616947,0.07784012,-0.78982437,4.6178327,-0.8820614,0.013671831,0.056198627,-0.43859676,-1.093468
0303dee3c,-0.49859285,6.3766627,-0.32782838,0.9403107,-0.5130526,-0.14953221,-0.9821501,0.7488092,-0.45098054,-0.6097596,-0.4916142,1.5410926,0.5562738,0.28321105,7.0083203,-0.2198397,-0.9010198,-0.8017636,-0.20885432,-0.778223,0.1599651,1.1433355,0.21237569,-0.44099784
034f46152,0.4320735,0.42021272,3.4378273,9.802654,0.9631335,4.8136296,1.3362287,1.9178666,-0.4188296,-0.27253473,-0.62499344,0.32165518,6.109589,-0.6495189,-0.23939645,0.21776426,0.06774585,1.202021,2.8538792,0.4808966,1.0097238,0.6538771,0.9061499,-0.16399486
037460d90,-0.018482983,1.5249435,-0.14903589,8.235985,1.5375507,-0.647445,-1.1727312,1.67659,-0.6468564,-1.3060371,-1.0938404,1.5149947,2.378332,0.96241444,-0.43533754,1.4785235,1.8284508,0.82194096,2.7459152,-0.83708525,0.59862477,0.92565846,0.42563015,0.286465
039395460,0.7388466,4.531797,0.4955624,7.881026,0.10862723,0.9884872,0.67940253,1.5330862,-1.5254223,-0.6866408,0.17325896,1.5224346,0.49068722,0.39220932,0.81587696,0.7518602,-0.050132878,1.3476492,5.723553,1.0016732,1.5643396,0.2469211,1.1883361,0.51129836
039892ae3,-0.3859658,1.1196141,-0.57015395,5.3839087,-0.87614256,0.41730574,-0.30357194,9.450074,-1.5964156,-0.93983877,0.1354814,1.3977191,1.3213687,0.29327613,-0.51975703,1.0789907,1.8656981,1.3837686,-0.80371296,0.4562188,0.5981147,1.2564133,0.73498887,0.040463924
03a06a709,-1.1312212,0.6619506,1.1227356,4.8518815,1.8492513,1.7629167,0.48577508,0.15031403,-1.5158573,-0.48070335,-0.00834613,1.1795259,0.7536118,0.08073903,0.34082237,1.2462549,-0.34594506,-0.21864358,2.028738,0.67156845,1.3234541,0.7086954,1.099109,-0.041290946
03a9a5b2a,0.79939854,-0.13059327,0.701041,5.811036,-0.37388596,-1.4716101,-0.35270792,0.19390869,-0.17202419,-0.73374933,-1.6603895,-0.97466946,5.5059123,-0.23605295,0.053125877,0.18257014,0.012793383,-0.017505104,3.8446257,-1.2345283,-0.17156067,0.3240209,-0.08182408,-0.94294256
03d0c7428,0.6368845,0.36986613,0.44218543,7.6915817,-0.66654307,-0.98238564,-0.34215236,0.89705855,-0.44717103,-0.40227363,-1.4671905,-0.0724898,7.520745,0.5055453,0.09674143,0.6251637,0.35195845,-0.34441105,5.376719,-0.7637318,0.15676844,0.122445375,0.29784104,-0.6723403
03f5a4505,-0.2630048,0.59845865,2.4721208,3.5515485,-0.22219974,-0.56849366,-0.87352574,-0.3323555,0.04782674,-0.08313297,-1.31442,-0.4810372,8.023299,-0.943058,-0.31426653,-0.37657133,-0.13744506,-0.0649496,3.0687926,-1.0409522,0.19962609,-0.24437205,0.7019238,0.10240002
03f8931a1,-0.21147403,-0.5672887,-0.23574857,4.3108435,-0.423838,0.3166203,-0.3104121,8.191817,0.0025754822,-1.3120044,1.7982107,6.519781,-0.04046858,-1.1176573,0.42788392,0.5977922,5.021608,1.8406495,-0.32843623,1.7527443,0.84219575,0.50160193,0.017049268,0.9975618
