recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,3.50207558,0.05208032999999998,-1.98260382,21.136446499999998,-9.405803,0.6120460210000002,-3.8015254450000002,2.92790996,-4.76232733,0.85651767,-5.6762631,-2.26266725,20.033220500000002,-5.997295,2.3432253865,0.96596675,-1.37656694,-3.0971765473,7.4242332,-5.371480149999999,-3.8757049500000003,-6.2298134,-4.55478246,-0.21555117000000013
003bc2cb2,0.630463887,3.17203284,-3.655420505,20.5086903,-6.9917349,-1.213792422,-4.3464358999999995,7.1737055,-4.065913200000001,-4.02563198,-3.6622448000000003,0.36662271999999996,4.75974827,-1.2452329199999996,2.06356523,2.84175786,31.8661335,-0.1120621300000002,0.8445838320000001,-2.422899668,-4.6381857,-5.0785509,-3.7014634400000004,-0.6180265243
0061c037e,12.37966796,3.11089133,-1.76401853,10.905886800000001,-6.338708299999999,16.7154617,-1.90156253,12.329475,-4.06070969,3.9574732460000006,3.52680363,9.35801736,0.6398851634,-4.8235152999999995,-0.2525160999999999,1.571619917,-2.062058145,-2.42547158,0.6885570900000001,-1.32029737,1.6747891439999998,-6.0276836,9.4871889,4.52214106
010eb14d3,25.392380199999998,-0.20036452999999993,-1.7426328999999998,4.785094170000001,-6.959596400000001,1.6181045600000001,-3.3439349599999995,6.600754900000001,29.5600009,-2.76843356,0.630643345,-0.90064383,4.2083274,-6.8929886300000005,2.0102776600000003,1.45958929,-1.508542995,-3.42330192,7.6658588,-4.5735472999999995,-2.68704043,3.61778315,-4.128626639999999,-2.5602489399999997
011318064,1.46925356,2.7094637199999996,-1.1307412500000003,12.1574829,-3.42335,-0.4239186019999999,-2.78309435,5.129813499999999,-6.108627599999999,-3.9981187499999997,-4.75456518,-0.45265784000000003,2.20461707,-2.88135981,24.7875163,8.9485852,-1.80935844,-2.36028512,19.2968583,-5.951835040000001,-4.97726795,-3.7224798070000005,-4.6418988,-2.5301498799999997
01307e693,0.24365038,0.4601760139999999,-1.052886,19.7576741,-8.7120134,-1.011017303,-2.28433404,22.0432591,-6.9788464,-1.7951271,-4.8407318,3.2314476,4.7972912999999995,4.3471651,3.24071116,19.952874599999998,0.44942061000000005,8.662751100000001,3.19870515,-7.753622999999999,-2.372285357,-7.439315199999999,-4.62168995,1.6052417
013bd8b85,-0.82513445,-1.7153724449999999,-0.6120800500000001,18.625808499999998,-5.4112122,4.021307383,-1.651690924,4.6686926,-3.62239468,0.9517585620000001,-2.85342695,-1.0313492299999998,22.5960811,12.991118260999999,0.94035084,3.19469128,-1.63070667,-2.98167036,13.3028491,-6.991610679999999,-5.433941,-5.0288995,-5.50071484,-1.575474164
01812f522,0.5031921,-1.3056704900000002,-2.9539263399999998,8.4860216,-7.900681499999999,-1.1724967000000004,-0.81708292,7.1448485,-7.0819461,1.290501728,-2.5761334410000005,0.756575772,4.64322766,-6.8176351,2.1897271,2.44809874,7.2662938,30.232681799999998,-1.03877333,-4.2749302,-3.98875343,-5.3520228,-3.6217794,-0.070670205
019db5220,0.5331443299999999,-2.15441035,-2.9312800500000002,6.3757281,-0.993360027,25.268841100000003,-6.681173,5.9627877,-6.009453,-1.31101062,-3.50183935,-0.74021052,9.933411569999999,-3.73354726,1.3538139599999999,1.6367740709999998,-3.7940156400000005,-3.5415092500000003,6.42037204,-6.16786426,-5.5110195,-5.03402027,6.741788516000001,25.636448200000004
01bd97dd6,0.56132679,-1.7002742800000001,-2.242049085,19.5817657,-4.57164057,0.36351500200000003,-2.8026366299999994,4.38860803,-6.0568002,-1.948452757,-2.2637419994,-3.1881176700000005,20.5014823,-5.4366406,1.1938362800000002,0.6476488499999999,-1.41768472,-1.2376276699999997,5.51155835,-1.6219324800000003,-5.5636075,-6.7836425,-3.6296786599999997,0.059363399999999955
01d36def5,3.0029269999999997,-0.46242551000000004,-1.466927914,9.2107476,-6.2151041000000005,20.383308,-5.7796747,17.967641,-5.4892481,2.27184294,-0.08270221000000004,-0.3726131159999999,0.5414676800000001,-6.08919124,2.5143323599999996,1.624015155,-5.273067900000001,-2.03835163,0.9071318,-2.6363106500000004,-2.5954405400000002,-5.3744511,-2.22219238,3.6485525
01fefebcb,-0.8225598295,1.94788031,-4.12109036,21.013134200000003,-8.6538805,-0.8379247350000001,-3.84535007,4.07311601,-7.2763046,-1.9704722550000002,-7.688027,-2.67509993,9.0216247,-6.5586533000000005,7.6411925,-0.48215454999999996,-1.77394214,-4.813082420000001,17.151025899999997,-5.352248500000001,-1.9018501799999998,-6.3901962,-4.6459161,-2.85390253
0208fec47,0.7367716100000001,-1.20065532,-2.9552243454999996,6.9151898,-7.7701224,-1.427022934,-3.5752572099999997,8.014693399999999,-4.197748450000001,-2.94887997,-3.79055772,25.084972199999996,3.6406167200000006,-4.010741895,2.72269554,24.387061699999997,-0.40287163,0.03211647200000001,1.70378219,-3.7240814999999996,0.580707054,-6.7708256,-2.80616074,-1.90637498
0232841d4,0.986444636,4.43520106,-1.08148446,9.076730600000001,-5.8878059,2.7278910200000004,-4.9497148,7.011688,-6.20928834,-4.388018450000001,-4.853633749999999,-0.26120871200000007,3.98623265,5.02641429,23.7908909,2.5298156343000002,-3.67429321,-3.377165,9.1084966,-5.57124056,-3.3953074000000005,-0.98484076,-5.230787399999999,-2.470421543
02c30604d,0.8037585999999999,1.19436439,-1.3743754700000002,19.148908400000003,-6.759486000000001,-0.788182532,0.3872702029999999,22.3867075,-5.1476045599999996,-0.2828997499999999,-2.82723646,1.75993785,3.23924598,-6.30126044,2.0385683400000003,5.33252494,0.43719393529999995,-0.9850838099999999,-0.09068673599999999,-4.3696193,-1.0117881200000003,-6.9532228,28.632637799999998,6.4155386
02dbcc383,-0.167570633,1.0284035500000002,-0.16379284000000005,13.0062393,-9.5045728,2.326987516,-5.1535978,6.15774383,-3.350055394,-3.7631002500000004,-2.9406760999999997,0.8951136999999999,25.4960071,-6.924914400000001,1.3225089300000001,3.00497224,-0.7001094800000001,-3.19347137,4.1102203,-8.3965264,-4.5469165,-6.9996153,-5.2818219,-1.75237695
0303dee3c,0.6249624899999999,22.309914000000003,-0.2745398299999998,7.5256667,-7.5307841,0.189107926,-4.17628393,7.8996021999999995,-3.9751840499999997,-3.0873767,-1.44205974,0.19880176600000016,4.66740506,-1.66821948,23.8917531,1.4973904500000002,-1.44039437,-2.90544782,1.25364442,-3.86815435,-3.0417420099999997,-0.051733720000000094,-3.22135496,0.99346144
034f46152,0.8833559400000001,0.96734193,9.30143634,22.344332799999997,-7.6537272,6.9584805,-3.41633922,7.167628400000001,-4.80067665,-2.24210046,-2.24038347,-1.75542494,25.7329754,-5.223523,1.9747861000000002,2.188975965,-1.37246295,-2.79786993,12.562455799999999,-0.20980436000000013,-3.8189447100000002,-6.9221058,-4.0874318999999995,-0.026345339999999884
037460d90,-0.8929061300000001,5.9721204,-3.8334589336000002,19.7343514,-3.61494936,1.4553248099999998,-5.4133655,3.1436044549999997,-4.9005529,-2.4715652699999997,-5.2533766,1.354511972,4.84096082,-0.16900304,1.1220807699999997,0.38843446999999987,18.0802157,-3.1768225099999996,1.4597459299999997,-1.321408776,-4.31098178,-0.4305905999999998,-4.4707099,-2.11281374
039395460,1.8575422300000002,24.8259992,-2.67045097,20.710657299999998,-8.175240299999999,13.780104200000002,5.45555812,4.7693261,-5.0042,-0.5076977900000001,0.60131835,-0.625052025,1.48019055,-4.23380191,0.6889825700000001,1.2174174199999999,1.7791610970000002,0.3259083200000001,14.507544499999998,0.0929774479999998,-0.8318863400000001,-5.345146549999999,4.45934473,3.1000427800000003
