recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
000316da7,-1.9006413,-2.8405213,-3.5667083,2.843233,-3.337503,-2.5274618,-2.1340728,-2.014979,-3.3477821,-2.6338282,-4.2674713,-2.9353082,1.2685578,-3.0768292,-1.9019485,-2.43326,-2.5790694,-3.1611433,2.4372528,-3.1740208,-3.3106532,-3.6295464,-3.8037024,-2.4234724
003bc2cb2,-1.8794907,-1.810578,-2.5042043,4.1280346,-3.3718245,-1.7529705,-1.9140052,-1.1057996,-2.6371822,-2.5645702,-2.3681006,-1.8534447,-1.458069,-2.0289962,-1.5483181,-1.6865729,5.2750387,-1.7325732,-2.2289214,-2.896912,-2.3277342,-2.5822957,-1.2087741,-2.021609
0061c037e,-0.007129755,-3.5927556,-4.2693496,-0.046681855,-5.485645,1.0948156,-3.6095233,-2.590655,-4.5760713,-4.46899,-3.7407055,-2.351772,-3.7901337,-4.989372,-4.320683,-3.8538556,-3.6409314,-4.4736404,-3.76103,-4.798436,-3.2420852,-5.443672,-1.6241684,-2.6888204
010eb14d3,4.4253397,-2.661243,-3.5744724,-1.751968,-3.28705,-2.861517,-3.662673,-2.4557655,2.3282378,-2.7354302,-3.8102336,-2.7301543,-2.8263795,-3.6572196,-2.8121934,-2.583529,-3.1286008,-3.4170122,-0.8190919,-3.9829488,-3.1638846,-3.472551,-3.7396002,-3.1904595
011318064,-2.837049,-3.1961362,-3.2287636,-1.3175857,-3.3692698,-2.6469765,-3.4476702,-2.4946055,-3.9290373,-3.7040133,-3.1128497,-2.4564447,-2.477104,-4.388886,3.6499178,0.43239683,-2.84027,-3.619683,-0.50866914,-3.3934205,-3.4764433,-3.5229864,-3.4237182,-3.3547945
01307e693,-2.397852,-1.8280807,-2.6885738,4.0124974,-3.251458,-2.611786,-2.0912714,0.608134,-2.9194808,-2.7183697,-2.3806777,-1.130084,-0.5995962,-0.71705633,-1.5199219,3.223624,-2.1583762,-1.3814415,-2.1889398,-3.394593,-2.2381475,-2.923657,-2.5164838,-1.60527
013bd8b85,-2.506811,-3.0967596,-2.47608,-0.080092385,-3.2564428,-1.3714331,-2.294062,-1.5050318,-2.7654297,-2.783432,-3.3316815,-2.58617,4.115724,-0.2648371,-2.1802993,-1.8535912,-2.46724,-2.8232448,1.0795577,-3.2883441,-2.5436668,-3.4905772,-1.7448776,-2.022917
01812f522,-3.2567098,-2.9188192,-3.5574698,0.2289163,-3.5626833,-4.12077,-3.8820288,-2.6453547,-3.9738853,-2.791131,-4.5951796,-0.48199767,-2.1673586,-3.6429248,-2.5102468,-2.9346402,1.4657174,4.8128357,-2.7179966,-3.7118287,-3.6357672,-4.209129,-4.188693,-2.9737637
019db5220,-2.9628985,-3.3229449,-3.3171203,-1.7779994,-1.5558628,2.0977728,-3.4099133,-2.6587434,-3.8722062,-3.1941073,-3.5229654,-3.02023,-0.8886184,-3.4513206,-3.060074,-3.5341158,-3.5923207,-3.9763463,-0.002573814,-3.6295745,-3.4618897,-3.8394473,-0.24147825,4.065809
01bd97dd6,-2.5815833,-3.1743934,-3.6611235,1.2524621,-3.126425,-2.7747934,-2.7707822,-2.4203763,-3.622454,-3.4677145,-3.8067508,-2.760482,2.71244,-3.7128222,-2.3773508,-3.0672276,-3.6334138,-2.3095665,-1.186268,-3.343532,-3.165581,-3.7307205,-3.1971676,-2.5545034
01d36def5,-3.7784622,-6.159782,-5.155157,-3.2769005,-5.1122384,2.6362133,-6.1734333,-0.7752728,-5.075595,-3.705341,-5.9772973,-4.791268,-4.352204,-5.1426344,-4.7751994,-4.6216173,-4.537796,-5.329008,-3.3330948,-4.6816063,-5.41052,-6.225309,-5.620293,-3.4377594
01fefebcb,-2.7625017,-2.986289,-3.4933796,1.9587868,-4.036167,-2.9382572,-2.0727022,-2.0175643,-3.286804,-2.958119,-3.8307536,-3.1102517,0.28765604,-3.2535284,-1.9065386,-2.509593,-2.8457146,-3.2804494,3.313917,-3.379044,-3.1165075,-3.5627036,-3.1660314,-2.9552503
0208fec47,-2.3303852,-2.3534558,-3.1825333,-0.70715094,-3.0599737,-2.6789544,-2.9573758,-1.5003234,-3.154966,-3.0185096,-3.5700727,3.0036304,-1.8699511,-3.0662842,-2.328751,4.5399504,-2.4862194,-2.416225,-2.2564585,-3.782682,-3.2452319,-2.9816086,-2.9899223,-2.609634
0232841d4,-2.7923353,-2.202446,-2.7841976,-1.6655052,-3.6003273,-2.5173595,-3.601073,-1.8868446,-3.8506162,-3.3248293,-3.5617292,-2.5941575,-1.9808458,-2.2006857,4.229035,-2.4931998,-2.8544314,-2.905418,0.081432804,-3.3126326,-3.0213456,-2.622936,-3.3534408,-2.970278
02c30604d,-2.0555568,-2.5226219,-2.8532639,3.653939,-3.7796948,-2.1727011,-2.1560595,3.4682777,-2.9104726,-2.6788018,-2.7578647,-2.5102186,-1.830935,-2.9221652,-1.8880252,-2.0140948,-2.1429255,-2.4531257,-2.5279553,-3.25818,-2.5279486,-3.3271642,3.01939,-1.8040518
02dbcc383,-2.2967262,-2.2681024,-2.3867304,-0.71857136,-3.5765953,-2.3100607,-2.6181052,-1.4335598,-3.0552144,-3.0266285,-3.5927932,-2.3930411,4.779597,-3.1759994,-2.020133,-1.6148844,-2.501925,-2.3646853,-0.38496283,-3.9507918,-3.1876454,-3.1017058,-2.5624676,-2.0622566
0303dee3c,-2.9520624,1.2259457,-3.7431471,-1.9369463,-4.469546,-3.3746073,-3.9917307,-2.353185,-4.2725444,-4.5013037,-3.8925514,-2.6190932,-2.4266624,-3.2773473,3.871143,-3.3047113,-3.2676196,-3.9758425,-3.13344,-3.6810324,-3.2596207,-4.1845975,-4.0530066,-3.438282
034f46152,-2.0410283,-1.9140494,-0.5994076,3.8734162,-2.4813683,-1.2136039,-1.8484257,-1.3947003,-2.9012315,-2.2656794,-2.5482974,-1.8689722,4.3944807,-2.7318516,-1.678806,-2.2401183,-2.6448965,-2.5482583,1.8321387,-2.5820444,-2.6669064,-2.307247,-2.59104,-1.8858484
037460d90,-1.6403407,-1.1706352,-2.4155788,4.096657,-2.5640152,-2.1489398,-2.2844417,-1.3412141,-2.3726707,-2.505801,-2.7985728,-1.9664736,-1.3315662,-0.6846157,-1.6485351,-1.4657785,2.3700705,-2.1797414,-1.621396,-2.7114484,-1.9561297,-1.7480304,-2.448188,-1.7824934
039395460,-1.6658716,3.2093227,-2.6978426,3.8439164,-3.2030165,1.2593659,-1.896548,-1.3276395,-2.994745,-2.5865393,-2.5706062,-2.2502675,-1.6969855,-2.645021,-2.0163608,-2.2375348,-1.973851,-2.3240814,1.660306,-2.802176,-2.7165763,-2.6090338,-2.4092176,-1.8695164
039892ae3,-1.6247474,-2.1300447,-2.385987,4.0007167,-3.6464896,-1.74015,-2.662004,4.1615386,-2.713155,-2.4925735,-2.571562,-1.8062427,-1.2446531,-1.6514122,-1.3254175,-1.3840113,-1.4293237,-1.9066992,-2.117462,-2.7333322,-1.9845691,-3.3929846,-2.517439,-1.9681809
03a06a709,-2.5578961,-2.4459395,-3.130955,2.9416227,-4.374678,1.5454701,0.21621133,-1.8700258,-3.55862,-3.5041625,-3.0200229,-2.7197142,-2.4491794,-3.4731061,-2.720331,-2.9061081,-2.919868,-2.783644,0.99711525,-3.6916523,-2.0139828,-3.4743407,-2.2661989,-2.2577527
03a9a5b2a,-2.6585922,-3.5048866,-4.3646417,0.6656057,-2.6577985,-2.930171,-3.91037,-3.1585376,-3.7140586,-3.4906404,-4.857304,-3.6639085,2.2421286,-3.2687783,-2.7980442,-3.2326143,-3.6647272,-3.5007513,2.0655684,-4.36259,-4.4878564,-2.553105,-4.1601124,-3.267681
03d0c7428,-2.4278626,-3.0983074,-3.1070962,1.4932938,-3.16084,-2.646456,-2.803562,-2.163628,-3.3501008,-3.1097345,-4.137771,-2.997454,3.6373665,-3.761062,-2.5898297,-2.3297398,-3.2616024,-3.0938728,3.2275887,-4.0595326,-3.5435777,-3.5337465,-2.9646254,-2.536885
03f5a4505,-1.9937809,-2.208872,-2.4582145,-1.0775626,-2.8977134,-1.9991548,-2.7699652,-1.3791915,-2.3896008,-1.9737711,-2.7148452,-1.7535428,4.921428,-2.8783932,-1.2419314,-1.7300515,-2.7753768,-2.702089,-1.3826952,-2.9038134,-2.6812465,-3.3020031,-1.7381912,-1.9155066
03f8931a1,-3.0678675,-2.8368585,-3.804394,-1.077106,-2.6597793,-3.2436652,-3.074523,2.5239034,-3.249628,-3.3024876,-2.7212205,4.554928,-2.2024436,-3.5494978,-2.7133734,-1.7006441,-1.1837656,-3.1253536,-2.862799,-3.5060372,-3.046791,-4.6719294,-3.5510852,-2.8026497
04053cd3e,1.9721572,-0.6634819,-3.101811,-1.0922302,-3.2909384,-2.7274697,-3.131809,-1.8701267,-3.2675328,-2.5371308,-3.4457521,-2.5493274,4.148185,-2.6252365,-2.2397892,-1.8544278,-3.0500906,-3.336187,1.4114445,-4.29386,-3.413306,-3.9301813,-2.921003,-2.4692607
040d4f0d5,-3.054911,-2.8649318,-3.121588,-2.0460703,-3.0573647,-3.0769308,-3.5338657,-2.5165741,-5.0182595,-2.113577,-4.5343275,-3.1480954,-2.2919376,-3.6666594,3.6217322,-3.2699795,-3.7008657,-3.5110846,0.2287669,-3.8463604,-3.6456223,-3.2090342,-4.1363454,-3.7269018
042a6c838,-2.3213575,0.10943121,-2.7480044,3.8530133,-3.803172,-2.1339219,-2.899545,-1.6967909,-3.4156768,-3.051835,-3.0897067,-2.22699,-1.7890979,-1.7743815,-1.9752945,-1.8821479,-2.4942153,-2.5170007,-2.213326,-3.7161481,-2.775819,-2.8090906,-2.9408078,-2.2584474
044173e0d,-2.6415277,-3.057766,-3.0817432,1.3188008,-4.0230618,-0.53892493,-3.827686,-2.4416611,-3.5841813,-3.8892024,-4.1380057,-3.3884053,-3.1151376,-2.9708152,-2.6059468,-2.5610306,-1.9544333,-2.7226217,3.983992,-2.7262194,-2.422844,-3.6820333,-2.181898,-2.9125845
04496d53a,-0.7651485,-1.0614281,-4.2865744,0.8094312,-6.408886,0.26139426,-4.077664,-0.9151972,-4.9268746,-5.581363,-5.234704,-3.7936692,-3.5152175,-5.220369,-4.178557,-4.124594,-3.2637875,-4.927608,-4.900146,-4.6192846,-3.2546399,-6.557083,-2.8076785,-3.3428698
0465bce22,-2.9002323,-2.5359704,-2.3077383,-1.7169614,-3.5673304,-2.4351592,-3.4463603,-2.167677,-3.9304812,-3.6433616,-3.2960615,-2.5721946,-2.3081949,-3.5355098,3.9830737,-2.350497,-2.8425007,-3.1907053,-0.7631998,-3.3955283,-2.9989088,-3.131999,-3.3806307,-2.971222
047a7c4bf,-2.9800618,-2.6956933,-3.1672316,2.716244,-2.0262556,3.9287796,-1.8606515,-1.9797176,-3.646909,-3.1135654,-2.6917915,-1.2101096,-2.0574772,-3.3164198,-2.996559,-2.9000585,-2.535357,-2.7755845,-3.3830557,-3.6167774,-3.1539557,-3.7934759,-2.837044,3.9654167
048b0a17d,-1.9508007,-2.343777,-3.0031188,3.1525679,-3.4581926,1.1121458,-1.8838133,-1.3863844,-3.0594993,-2.9133134,-2.8502853,-2.3153176,-0.10669205,-2.9650602,-2.2516465,-2.6464899,-2.8306544,-2.7117202,3.3435361,-3.3595722,-3.110386,-3.3612726,-2.1836298,2.7082343
048b8700d,-3.0713644,-2.6837656,-3.9169352,-1.4134417,-3.495001,2.400707,1.899114,-2.1735697,-3.4599946,-4.1103845,-3.4715436,4.797337,-2.4968286,-4.236188,-2.7834344,-2.864276,-3.8246965,-2.931688,-2.709643,-3.9618137,-1.0125448,-4.6802197,-1.972213,-2.9393857
04997b478,-2.1097279,-1.3005141,-2.3237715,3.9614606,-2.0920038,-2.429362,-2.8747475,-1.4515455,-2.8237598,-2.8783524,-2.8577137,-1.7818305,-1.6667695,-1.8077806,-1.6428479,-1.639186,5.238623,-2.4444351,-1.9529229,-3.1039662,-2.3945663,-2.6517901,-2.553661,-1.9471897
04aa83271,-1.5253527,1.6571575,-2.5932448,3.2771413,-3.5434513,-3.0428379,-3.3133037,-1.7554713,-3.2053664,-3.3851318,-3.2271366,-2.2255912,-1.9271494,-1.2859554,-2.2384877,-1.8449363,3.6934454,-2.856888,-2.3030558,-3.3825984,-2.6765447,-3.4163678,-1.5523124,-2.4243963
04aef0297,-2.6145883,-2.3360596,-2.7299075,-1.233839,-2.0235558,-2.214341,-3.675528,-1.7757711,-3.608128,-3.2170255,-3.238907,-2.3986962,-1.5392044,-3.428915,4.372981,-2.2186213,-2.3430886,-2.7928874,-1.7857324,-2.961319,-2.8596604,1.1712502,-3.1745021,-2.5611968
04e21ba1b,-2.5029306,-2.0149493,-3.5738418,2.7965705,-4.2275667,0.7989322,0.24173412,-1.7489313,-3.491068,-3.1581197,-3.23757,-2.5572965,-2.305922,-3.4704542,-2.8208966,-2.8158703,-2.8116739,-3.0296128,-2.7491062,-3.4638011,-3.2003908,-3.8520896,-2.0065641,-2.3712716
04f07f088,-2.1839998,-0.73607093,-2.1624086,3.32413,-0.8327041,-0.66577,-2.994506,-2.120079,-3.1312964,-2.7322452,-3.2654035,-2.5467508,-2.0442283,-1.902472,-2.4024985,-2.390946,-3.070352,-2.9364197,-2.6822414,-4.0781937,-3.553232,2.7146823,-3.2332573,-2.3244858
052b35029,-1.4797443,-1.6332642,-2.0769522,4.825186,-2.648123,-0.057785973,-1.822125,-0.7642086,-2.5038512,-2.2410955,-2.0205858,-1.752317,-1.0600673,-2.2069826,-1.2006642,-1.5187938,-1.588281,-1.723439,-2.211201,-2.6251607,-1.8143793,-1.6815736,-1.8432388,-1.391111
053f5fe34,-2.4816194,-1.1825197,-2.847984,-1.2928233,-3.6459036,-2.3615386,-3.5715606,-1.5462366,-3.7807143,-3.669969,-3.578816,-2.1716459,-1.4660562,-3.3050396,4.58444,-2.4250126,-2.6836288,-2.8890276,-2.3712878,-3.110575,-2.2900405,-3.157968,-3.1204689,-2.5503352
